조회연월,거래년,거래월,거래일,시군구코드,시군구명,법정동,도로명,아파트명,거래금액(만원),전용면적(㎡),층,건축년도,거래일자,기준금리,주담대금리,CPI,주택매매가격지수,주택전세가격지수,아파트매매가격지수,현금통화,경제활동인구,경도,위도,최단지하철역,역거리,역도보시간,버스정류장수,병원거리,마트수,편의점수,공원개수,고속도로거리
202510,2025,11,30,12104,마포구,도화동,새창로6다길,도화현대,,59.4,고층,1998,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9539119,37.5402834,공덕역 공항철도,253.0,3.6,6.0,165.0,3.0,20.0,70.0,597.0
202510,2025,11,30,12104,마포구,도화동,새창로6다길,도화현대,,84.42,저층,1998,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9539119,37.5402834,공덕역 공항철도,253.0,3.6,6.0,165.0,3.0,20.0,70.0,597.0
202510,2025,11,30,12104,마포구,도화동,새창로6다길,도화현대,,84.42,중층,1998,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9539119,37.5402834,공덕역 공항철도,253.0,3.6,6.0,165.0,3.0,20.0,70.0,597.0
202510,2025,11,30,12104,마포구,도화동,새창로6다길,도화현대,,84.42,고층,1998,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9539119,37.5402834,공덕역 공항철도,253.0,3.6,6.0,165.0,3.0,20.0,70.0,597.0
202510,2025,11,30,12104,마포구,도화동,새창로6다길,도화현대,,113.87,저층,1998,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9539119,37.5402834,공덕역 공항철도,253.0,3.6,6.0,165.0,3.0,20.0,70.0,597.0
202510,2025,11,30,12104,마포구,도화동,새창로6다길,도화현대,,113.87,중층,1998,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9539119,37.5402834,공덕역 공항철도,253.0,3.6,6.0,165.0,3.0,20.0,70.0,597.0
202510,2025,11,30,12104,마포구,도화동,새창로6다길,도화현대,,113.87,고층,1998,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9539119,37.5402834,공덕역 공항철도,253.0,3.6,6.0,165.0,3.0,20.0,70.0,597.0
202510,2025,11,30,12007,서대문구,영천동,독립문로,독립문삼호,,75.66,저층,1995,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9584462,37.5703141,독립문역 3호선,463.0,6.6,1.0,180.0,1.0,13.0,36.0,1215.0
202510,2025,11,30,12007,서대문구,영천동,독립문로,독립문삼호,,75.66,중층,1995,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9584462,37.5703141,독립문역 3호선,463.0,6.6,1.0,180.0,1.0,13.0,36.0,1215.0
202510,2025,11,30,12007,서대문구,영천동,독립문로,독립문삼호,,75.66,고층,1995,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9584462,37.5703141,독립문역 3호선,463.0,6.6,1.0,180.0,1.0,13.0,36.0,1215.0
202510,2025,11,30,12007,서대문구,영천동,독립문로,독립문삼호,,84.78,저층,1995,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9584462,37.5703141,독립문역 3호선,463.0,6.6,1.0,180.0,1.0,13.0,36.0,1215.0
202510,2025,11,30,12007,서대문구,영천동,독립문로,독립문삼호,,84.78,중층,1995,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9584462,37.5703141,독립문역 3호선,463.0,6.6,1.0,180.0,1.0,13.0,36.0,1215.0
202510,2025,11,30,12007,서대문구,영천동,독립문로,독립문삼호,,84.78,고층,1995,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9584462,37.5703141,독립문역 3호선,463.0,6.6,1.0,180.0,1.0,13.0,36.0,1215.0
202510,2025,11,30,12007,서대문구,영천동,독립문로,독립문삼호,,108.63,저층,1995,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9584462,37.5703141,독립문역 3호선,463.0,6.6,1.0,180.0,1.0,13.0,36.0,1215.0
202510,2025,11,30,12007,서대문구,영천동,독립문로,독립문삼호,,108.63,중층,1995,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9584462,37.5703141,독립문역 3호선,463.0,6.6,1.0,180.0,1.0,13.0,36.0,1215.0
202510,2025,11,30,12007,서대문구,영천동,독립문로,독립문삼호,,108.63,고층,1995,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9584462,37.5703141,독립문역 3호선,463.0,6.6,1.0,180.0,1.0,13.0,36.0,1215.0
202510,2025,11,30,12007,서대문구,영천동,독립문로,독립문삼호,,114.63,저층,1995,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9584462,37.5703141,독립문역 3호선,463.0,6.6,1.0,180.0,1.0,13.0,36.0,1215.0
202510,2025,11,30,12007,서대문구,영천동,독립문로,독립문삼호,,114.63,중층,1995,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9584462,37.5703141,독립문역 3호선,463.0,6.6,1.0,180.0,1.0,13.0,36.0,1215.0
202510,2025,11,30,12007,서대문구,영천동,독립문로,독립문삼호,,114.63,고층,1995,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9584462,37.5703141,독립문역 3호선,463.0,6.6,1.0,180.0,1.0,13.0,36.0,1215.0
202510,2025,11,30,12008,서대문구,현저동,통일로,독립문파크빌,,59.4,저층,2000,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9514854,37.5749642,독립문역 3호선,570.0,8.1,1.0,526.0,2.0,2.0,27.0,1639.0
202510,2025,11,30,12008,서대문구,현저동,통일로,독립문파크빌,,59.4,중층,2000,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9514854,37.5749642,독립문역 3호선,570.0,8.1,1.0,526.0,2.0,2.0,27.0,1639.0
202510,2025,11,30,12008,서대문구,현저동,통일로,독립문파크빌,,59.4,고층,2000,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9514854,37.5749642,독립문역 3호선,570.0,8.1,1.0,526.0,2.0,2.0,27.0,1639.0
202510,2025,11,30,15375,금천구,독산동,한내로,독산주공14단지,,38.64,저층,1990,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8865685,37.4601188,독산역 1호선,699.0,10.0,1.0,337.0,7.0,8.0,21.0,366.0
202510,2025,11,30,15375,금천구,독산동,한내로,독산주공14단지,,38.64,중층,1990,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8865685,37.4601188,독산역 1호선,699.0,10.0,1.0,337.0,7.0,8.0,21.0,366.0
202510,2025,11,30,15375,금천구,독산동,한내로,독산주공14단지,,38.64,고층,1990,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8865685,37.4601188,독산역 1호선,699.0,10.0,1.0,337.0,7.0,8.0,21.0,366.0
202510,2025,11,30,15375,금천구,독산동,한내로,독산주공14단지,,44.91,저층,1990,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8865685,37.4601188,독산역 1호선,699.0,10.0,1.0,337.0,7.0,8.0,21.0,366.0
202510,2025,11,30,15375,금천구,독산동,한내로,독산주공14단지,,44.91,중층,1990,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8865685,37.4601188,독산역 1호선,699.0,10.0,1.0,337.0,7.0,8.0,21.0,366.0
202510,2025,11,30,15375,금천구,독산동,한내로,독산주공14단지,,44.91,고층,1990,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8865685,37.4601188,독산역 1호선,699.0,10.0,1.0,337.0,7.0,8.0,21.0,366.0
202510,2025,11,30,15375,금천구,독산동,한내로,독산주공14단지,,59.22,저층,1990,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8865685,37.4601188,독산역 1호선,699.0,10.0,1.0,337.0,7.0,8.0,21.0,366.0
202510,2025,11,30,15375,금천구,독산동,한내로,독산주공14단지,,59.22,중층,1990,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8865685,37.4601188,독산역 1호선,699.0,10.0,1.0,337.0,7.0,8.0,21.0,366.0
202510,2025,11,30,15375,금천구,독산동,한내로,독산주공14단지,,59.22,고층,1990,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8865685,37.4601188,독산역 1호선,699.0,10.0,1.0,337.0,7.0,8.0,21.0,366.0
202510,2025,11,30,15375,금천구,독산동,한내로,독산주공14단지,,76.51,저층,1990,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8865685,37.4601188,독산역 1호선,699.0,10.0,1.0,337.0,7.0,8.0,21.0,366.0
202510,2025,11,30,15375,금천구,독산동,한내로,독산주공14단지,,76.51,중층,1990,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8865685,37.4601188,독산역 1호선,699.0,10.0,1.0,337.0,7.0,8.0,21.0,366.0
202510,2025,11,30,15375,금천구,독산동,한내로,독산주공14단지,,76.51,고층,1990,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8865685,37.4601188,독산역 1호선,699.0,10.0,1.0,337.0,7.0,8.0,21.0,366.0
202510,2025,11,30,15375,금천구,독산동,한내로,독산주공14단지,,84.79,저층,1990,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8865685,37.4601188,독산역 1호선,699.0,10.0,1.0,337.0,7.0,8.0,21.0,366.0
202510,2025,11,30,15375,금천구,독산동,한내로,독산주공14단지,,84.79,중층,1990,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8865685,37.4601188,독산역 1호선,699.0,10.0,1.0,337.0,7.0,8.0,21.0,366.0
202510,2025,11,30,15375,금천구,독산동,한내로,독산주공14단지,,84.79,고층,1990,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8865685,37.4601188,독산역 1호선,699.0,10.0,1.0,337.0,7.0,8.0,21.0,366.0
202510,2025,11,30,15381,금천구,독산동,범안로17길,독산현대,,58.72,저층,1999,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8950063,37.4674692,독산역 1호선,516.0,7.4,1.0,116.0,4.0,31.0,12.0,163.0
202510,2025,11,30,15381,금천구,독산동,범안로17길,독산현대,,58.72,중층,1999,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8950063,37.4674692,독산역 1호선,516.0,7.4,1.0,116.0,4.0,31.0,12.0,163.0
202510,2025,11,30,15381,금천구,독산동,범안로17길,독산현대,,58.72,고층,1999,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8950063,37.4674692,독산역 1호선,516.0,7.4,1.0,116.0,4.0,31.0,12.0,163.0
202510,2025,11,30,15381,금천구,독산동,범안로17길,독산현대,,83.73,저층,1999,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8950063,37.4674692,독산역 1호선,516.0,7.4,1.0,116.0,4.0,31.0,12.0,163.0
202510,2025,11,30,15381,금천구,독산동,범안로17길,독산현대,,83.73,중층,1999,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8950063,37.4674692,독산역 1호선,516.0,7.4,1.0,116.0,4.0,31.0,12.0,163.0
202510,2025,11,30,15381,금천구,독산동,범안로17길,독산현대,,83.73,고층,1999,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8950063,37.4674692,독산역 1호선,516.0,7.4,1.0,116.0,4.0,31.0,12.0,163.0
202510,2025,11,30,13603,성북구,동소문동5가,보문로38길,돈암동일하이빌,,68.62,저층,2006,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.0144138,37.5916299,성신여대입구역 우이신설선,206.0,2.9,2.0,66.0,5.0,32.0,8.0,348.0
202510,2025,11,30,13603,성북구,동소문동5가,보문로38길,돈암동일하이빌,,68.62,중층,2006,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.0144138,37.5916299,성신여대입구역 우이신설선,206.0,2.9,2.0,66.0,5.0,32.0,8.0,348.0
202510,2025,11,30,13603,성북구,동소문동5가,보문로38길,돈암동일하이빌,,68.62,고층,2006,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.0144138,37.5916299,성신여대입구역 우이신설선,206.0,2.9,2.0,66.0,5.0,32.0,8.0,348.0
202510,2025,11,30,13603,성북구,동소문동5가,보문로38길,돈암동일하이빌,,84.9,저층,2006,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.0144138,37.5916299,성신여대입구역 우이신설선,206.0,2.9,2.0,66.0,5.0,32.0,8.0,348.0
202510,2025,11,30,13603,성북구,동소문동5가,보문로38길,돈암동일하이빌,,84.9,중층,2006,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.0144138,37.5916299,성신여대입구역 우이신설선,206.0,2.9,2.0,66.0,5.0,32.0,8.0,348.0
202510,2025,11,30,13603,성북구,동소문동5가,보문로38길,돈암동일하이빌,,84.9,고층,2006,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.0144138,37.5916299,성신여대입구역 우이신설선,206.0,2.9,2.0,66.0,5.0,32.0,8.0,348.0
202510,2025,11,30,13603,성북구,동소문동5가,보문로38길,돈암동일하이빌,,125.04,저층,2006,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.0144138,37.5916299,성신여대입구역 우이신설선,206.0,2.9,2.0,66.0,5.0,32.0,8.0,348.0
202510,2025,11,30,13603,성북구,동소문동5가,보문로38길,돈암동일하이빌,,125.04,중층,2006,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.0144138,37.5916299,성신여대입구역 우이신설선,206.0,2.9,2.0,66.0,5.0,32.0,8.0,348.0
202510,2025,11,30,13603,성북구,동소문동5가,보문로38길,돈암동일하이빌,,125.04,고층,2006,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.0144138,37.5916299,성신여대입구역 우이신설선,206.0,2.9,2.0,66.0,5.0,32.0,8.0,348.0
202510,2025,11,30,13679,성북구,돈암동,아리랑로,돈암힐스테이트,,59.51,저층,2007,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.0149705,37.5986397,정릉역 우이신설선,458.0,6.5,3.0,182.0,4.0,16.0,9.0,1104.0
202510,2025,11,30,13679,성북구,돈암동,아리랑로,돈암힐스테이트,,59.51,중층,2007,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.0149705,37.5986397,정릉역 우이신설선,458.0,6.5,3.0,182.0,4.0,16.0,9.0,1104.0
202510,2025,11,30,13679,성북구,돈암동,아리랑로,돈암힐스테이트,,59.51,고층,2007,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.0149705,37.5986397,정릉역 우이신설선,458.0,6.5,3.0,182.0,4.0,16.0,9.0,1104.0
202510,2025,11,30,13679,성북구,돈암동,아리랑로,돈암힐스테이트,,84.63,저층,2007,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.0149705,37.5986397,정릉역 우이신설선,458.0,6.5,3.0,182.0,4.0,16.0,9.0,1104.0
202510,2025,11,30,13679,성북구,돈암동,아리랑로,돈암힐스테이트,,84.63,중층,2007,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.0149705,37.5986397,정릉역 우이신설선,458.0,6.5,3.0,182.0,4.0,16.0,9.0,1104.0
202510,2025,11,30,13679,성북구,돈암동,아리랑로,돈암힐스테이트,,84.63,고층,2007,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.0149705,37.5986397,정릉역 우이신설선,458.0,6.5,3.0,182.0,4.0,16.0,9.0,1104.0
202510,2025,11,30,13679,성북구,돈암동,아리랑로,돈암힐스테이트,,112.42,저층,2007,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.0149705,37.5986397,정릉역 우이신설선,458.0,6.5,3.0,182.0,4.0,16.0,9.0,1104.0
202510,2025,11,30,13679,성북구,돈암동,아리랑로,돈암힐스테이트,,112.42,중층,2007,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.0149705,37.5986397,정릉역 우이신설선,458.0,6.5,3.0,182.0,4.0,16.0,9.0,1104.0
202510,2025,11,30,13679,성북구,돈암동,아리랑로,돈암힐스테이트,,112.42,고층,2007,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.0149705,37.5986397,정릉역 우이신설선,458.0,6.5,3.0,182.0,4.0,16.0,9.0,1104.0
202510,2025,11,30,12070,서대문구,냉천동,독립문로14길,돈의문센트레빌,,59.98,저층,2011,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9613516,37.5662487,서대문역 5호선,470.0,6.7,2.0,236.0,1.0,20.0,21.0,1351.0
202510,2025,11,30,12070,서대문구,냉천동,독립문로14길,돈의문센트레빌,,59.98,중층,2011,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9613516,37.5662487,서대문역 5호선,470.0,6.7,2.0,236.0,1.0,20.0,21.0,1351.0
202510,2025,11,30,12070,서대문구,냉천동,독립문로14길,돈의문센트레빌,,59.98,고층,2011,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9613516,37.5662487,서대문역 5호선,470.0,6.7,2.0,236.0,1.0,20.0,21.0,1351.0
202510,2025,11,30,12070,서대문구,냉천동,독립문로14길,돈의문센트레빌,,84.99,저층,2011,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9613516,37.5662487,서대문역 5호선,470.0,6.7,2.0,236.0,1.0,20.0,21.0,1351.0
202510,2025,11,30,12070,서대문구,냉천동,독립문로14길,돈의문센트레빌,,84.99,중층,2011,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9613516,37.5662487,서대문역 5호선,470.0,6.7,2.0,236.0,1.0,20.0,21.0,1351.0
202510,2025,11,30,12070,서대문구,냉천동,독립문로14길,돈의문센트레빌,,84.99,고층,2011,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9613516,37.5662487,서대문역 5호선,470.0,6.7,2.0,236.0,1.0,20.0,21.0,1351.0
202510,2025,11,30,12070,서대문구,냉천동,독립문로14길,돈의문센트레빌,,114.98,저층,2011,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9613516,37.5662487,서대문역 5호선,470.0,6.7,2.0,236.0,1.0,20.0,21.0,1351.0
202510,2025,11,30,12070,서대문구,냉천동,독립문로14길,돈의문센트레빌,,114.98,중층,2011,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9613516,37.5662487,서대문역 5호선,470.0,6.7,2.0,236.0,1.0,20.0,21.0,1351.0
202510,2025,11,30,12070,서대문구,냉천동,독립문로14길,돈의문센트레빌,,114.98,고층,2011,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9613516,37.5662487,서대문역 5호선,470.0,6.7,2.0,236.0,1.0,20.0,21.0,1351.0
202510,2025,11,30,12271,은평구,갈현동,연서로,동광갈현베르빌,,59.73,저층,2004,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9168122,37.6122422,구산역 6호선,117.0,1.7,1.0,86.0,5.0,22.0,20.0,1077.0
202510,2025,11,30,12271,은평구,갈현동,연서로,동광갈현베르빌,,59.73,중층,2004,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9168122,37.6122422,구산역 6호선,117.0,1.7,1.0,86.0,5.0,22.0,20.0,1077.0
202510,2025,11,30,12271,은평구,갈현동,연서로,동광갈현베르빌,,59.73,고층,2004,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9168122,37.6122422,구산역 6호선,117.0,1.7,1.0,86.0,5.0,22.0,20.0,1077.0
202510,2025,11,30,12271,은평구,갈현동,연서로,동광갈현베르빌,,85.0,저층,2004,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9168122,37.6122422,구산역 6호선,117.0,1.7,1.0,86.0,5.0,22.0,20.0,1077.0
202510,2025,11,30,12271,은평구,갈현동,연서로,동광갈현베르빌,,85.0,중층,2004,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9168122,37.6122422,구산역 6호선,117.0,1.7,1.0,86.0,5.0,22.0,20.0,1077.0
202510,2025,11,30,12271,은평구,갈현동,연서로,동광갈현베르빌,,85.0,고층,2004,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9168122,37.6122422,구산역 6호선,117.0,1.7,1.0,86.0,5.0,22.0,20.0,1077.0
202510,2025,11,30,12271,은평구,갈현동,연서로,동광갈현베르빌,,107.16,저층,2004,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9168122,37.6122422,구산역 6호선,117.0,1.7,1.0,86.0,5.0,22.0,20.0,1077.0
202510,2025,11,30,12271,은평구,갈현동,연서로,동광갈현베르빌,,107.16,중층,2004,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9168122,37.6122422,구산역 6호선,117.0,1.7,1.0,86.0,5.0,22.0,20.0,1077.0
202510,2025,11,30,12271,은평구,갈현동,연서로,동광갈현베르빌,,107.16,고층,2004,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9168122,37.6122422,구산역 6호선,117.0,1.7,1.0,86.0,5.0,22.0,20.0,1077.0
202510,2025,11,30,12271,은평구,갈현동,연서로,동광갈현베르빌,,134.72,저층,2004,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9168122,37.6122422,구산역 6호선,117.0,1.7,1.0,86.0,5.0,22.0,20.0,1077.0
202510,2025,11,30,12271,은평구,갈현동,연서로,동광갈현베르빌,,134.72,중층,2004,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9168122,37.6122422,구산역 6호선,117.0,1.7,1.0,86.0,5.0,22.0,20.0,1077.0
202510,2025,11,30,12271,은평구,갈현동,연서로,동광갈현베르빌,,134.72,고층,2004,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9168122,37.6122422,구산역 6호선,117.0,1.7,1.0,86.0,5.0,22.0,20.0,1077.0
202510,2025,11,30,10095,중구,흥인동,퇴계로75길,동대문와이즈캐슬,,16.09,저층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.015438181,37.565762209,신당역 6호선,74.0,1.1,7.0,30.0,5.0,33.0,65.0,96.0
202510,2025,11,30,10095,중구,흥인동,퇴계로75길,동대문와이즈캐슬,,16.09,중층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.015438181,37.565762209,신당역 6호선,74.0,1.1,7.0,30.0,5.0,33.0,65.0,96.0
202510,2025,11,30,10095,중구,흥인동,퇴계로75길,동대문와이즈캐슬,,16.09,고층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.015438181,37.565762209,신당역 6호선,74.0,1.1,7.0,30.0,5.0,33.0,65.0,96.0
202510,2025,11,30,10095,중구,흥인동,퇴계로75길,동대문와이즈캐슬,,22.07,저층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.015438181,37.565762209,신당역 6호선,74.0,1.1,7.0,30.0,5.0,33.0,65.0,96.0
202510,2025,11,30,10095,중구,흥인동,퇴계로75길,동대문와이즈캐슬,,22.07,중층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.015438181,37.565762209,신당역 6호선,74.0,1.1,7.0,30.0,5.0,33.0,65.0,96.0
202510,2025,11,30,10095,중구,흥인동,퇴계로75길,동대문와이즈캐슬,,22.07,고층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.015438181,37.565762209,신당역 6호선,74.0,1.1,7.0,30.0,5.0,33.0,65.0,96.0
202510,2025,11,30,10095,중구,흥인동,퇴계로75길,동대문와이즈캐슬,,25.24,저층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.015438181,37.565762209,신당역 6호선,74.0,1.1,7.0,30.0,5.0,33.0,65.0,96.0
202510,2025,11,30,10095,중구,흥인동,퇴계로75길,동대문와이즈캐슬,,25.24,중층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.015438181,37.565762209,신당역 6호선,74.0,1.1,7.0,30.0,5.0,33.0,65.0,96.0
202510,2025,11,30,10095,중구,흥인동,퇴계로75길,동대문와이즈캐슬,,25.24,고층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.015438181,37.565762209,신당역 6호선,74.0,1.1,7.0,30.0,5.0,33.0,65.0,96.0
202510,2025,11,30,13186,중랑구,상봉동,신내로7가길,동부아파트,,54.0,저층,1999,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.093838,37.6020644,망우역 경춘선,293.0,4.2,2.0,169.0,4.0,20.0,17.0,1316.0
202510,2025,11,30,13186,중랑구,상봉동,신내로7가길,동부아파트,,54.0,중층,1999,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.093838,37.6020644,망우역 경춘선,293.0,4.2,2.0,169.0,4.0,20.0,17.0,1316.0
202510,2025,11,30,13186,중랑구,상봉동,신내로7가길,동부아파트,,54.0,고층,1999,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.093838,37.6020644,망우역 경춘선,293.0,4.2,2.0,169.0,4.0,20.0,17.0,1316.0
202510,2025,11,30,13186,중랑구,상봉동,신내로7가길,동부아파트,,84.99,저층,1999,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.093838,37.6020644,망우역 경춘선,293.0,4.2,2.0,169.0,4.0,20.0,17.0,1316.0
202510,2025,11,30,13186,중랑구,상봉동,신내로7가길,동부아파트,,84.99,중층,1999,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.093838,37.6020644,망우역 경춘선,293.0,4.2,2.0,169.0,4.0,20.0,17.0,1316.0
202510,2025,11,30,13186,중랑구,상봉동,신내로7가길,동부아파트,,84.99,고층,1999,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.093838,37.6020644,망우역 경춘선,293.0,4.2,2.0,169.0,4.0,20.0,17.0,1316.0
202510,2025,11,30,13186,중랑구,상봉동,신내로7가길,동부아파트,,119.05,저층,1999,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.093838,37.6020644,망우역 경춘선,293.0,4.2,2.0,169.0,4.0,20.0,17.0,1316.0
